Field,StrategyOrDate,REBALANCE_INTERVAL,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2022-08-11 00:00:00,M,0.1,-0.0031339068514807
AggReturn,2022-08-11 00:00:00,M,0.2,-0.0031339068514807
AggReturn,2022-08-11 00:00:00,W,0.1,-0.0031339068514807
AggReturn,2022-08-11 00:00:00,W,0.2,-0.0031339068514807
AggReturn,2022-08-12 00:00:00,M,0.1,-0.0008909410933558
AggReturn,2022-08-12 00:00:00,M,0.2,-0.0008909410933558
AggReturn,2022-08-12 00:00:00,W,0.1,-0.0008909410933558
AggReturn,2022-08-12 00:00:00,W,0.2,-0.0008909410933558
AggReturn,2022-08-15 00:00:00,M,0.1,0.0075111813949022
AggReturn,2022-08-15 00:00:00,M,0.2,0.0075111813949022
AggReturn,2022-08-15 00:00:00,W,0.1,0.0075111813949022
AggReturn,2022-08-15 00:00:00,W,0.2,0.0075111813949022
AggReturn,2022-08-16 00:00:00,M,0.1,0.0043605058458787
AggReturn,2022-08-16 00:00:00,M,0.2,0.0043605058458787
AggReturn,2022-08-16 00:00:00,W,0.1,0.0043560197699092
AggReturn,2022-08-16 00:00:00,W,0.2,0.0043560197699092
AggReturn,2022-08-17 00:00:00,M,0.1,0.0112214109400048
AggReturn,2022-08-17 00:00:00,M,0.2,0.0112214109400048
AggReturn,2022-08-17 00:00:00,W,0.1,0.0081129819660334
AggReturn,2022-08-17 00:00:00,W,0.2,0.0081129819660334
AggReturn,2022-08-18 00:00:00,M,0.1,-0.0010989761588714
AggReturn,2022-08-18 00:00:00,M,0.2,-0.0010989761588714
AggReturn,2022-08-18 00:00:00,W,0.1,0.0164765986455518
AggReturn,2022-08-18 00:00:00,W,0.2,0.0164765986455518
AggReturn,2022-08-19 00:00:00,M,0.1,0.0014915123066324
AggReturn,2022-08-19 00:00:00,M,0.2,0.0014915123066324
AggReturn,2022-08-19 00:00:00,W,0.1,0.0145901656245867
AggReturn,2022-08-19 00:00:00,W,0.2,0.0145901656245867
AggReturn,2022-08-22 00:00:00,M,0.1,-0.0011823707663062
AggReturn,2022-08-22 00:00:00,M,0.2,-0.0011823707663062
AggReturn,2022-08-22 00:00:00,W,0.1,-0.0149179897939046
AggReturn,2022-08-22 00:00:00,W,0.2,-0.0149179897939046
AggReturn,2022-08-23 00:00:00,M,0.1,-0.002734197935243
AggReturn,2022-08-23 00:00:00,M,0.2,-0.002734197935243
AggReturn,2022-08-23 00:00:00,W,0.1,0.0063584572808834
AggReturn,2022-08-23 00:00:00,W,0.2,0.0063584572808834
AggReturn,2022-08-24 00:00:00,M,0.1,-0.0137891068214183
AggReturn,2022-08-24 00:00:00,M,0.2,-0.0137891068214183
AggReturn,2022-08-24 00:00:00,W,0.1,-0.0025218759409135
AggReturn,2022-08-24 00:00:00,W,0.2,-0.0025218759409135
AggReturn,2022-08-25 00:00:00,M,0.1,-0.0046306347678302
AggReturn,2022-08-25 00:00:00,M,0.2,-0.0046306347678302
AggReturn,2022-08-25 00:00:00,W,0.1,0.0042063060522993
AggReturn,2022-08-25 00:00:00,W,0.2,0.0042063060522993
AggReturn,2022-08-26 00:00:00,M,0.1,0.0027693830049559
AggReturn,2022-08-26 00:00:00,M,0.2,0.0027693830049559
AggReturn,2022-08-26 00:00:00,W,0.1,-0.0008064970875908
AggReturn,2022-08-26 00:00:00,W,0.2,-0.0008064970875908
AggReturn,2022-08-29 00:00:00,M,0.1,-0.0205295938774236
AggReturn,2022-08-29 00:00:00,M,0.2,-0.0205295938774236
AggReturn,2022-08-29 00:00:00,W,0.1,-0.0193027812842141
AggReturn,2022-08-29 00:00:00,W,0.2,-0.0193027812842141
AggReturn,2022-08-30 00:00:00,M,0.1,0.0057902356640076
AggReturn,2022-08-30 00:00:00,M,0.2,0.0057902356640076
AggReturn,2022-08-30 00:00:00,W,0.1,0.0134928895439227
AggReturn,2022-08-30 00:00:00,W,0.2,0.0134928895439227
AggReturn,2022-08-31 00:00:00,M,0.1,-0.0088172990706182
AggReturn,2022-08-31 00:00:00,M,0.2,-0.0088172990706182
AggReturn,2022-08-31 00:00:00,W,0.1,-0.0088172990706182
AggReturn,2022-08-31 00:00:00,W,0.2,-0.0088172990706182
AggReturn,2022-09-01 00:00:00,M,0.1,-0.0036515795308272
AggReturn,2022-09-01 00:00:00,M,0.2,-0.0036515795308272
AggReturn,2022-09-01 00:00:00,W,0.1,-0.0036472063890973
AggReturn,2022-09-01 00:00:00,W,0.2,-0.0036472063890973
AggReturn,2022-09-02 00:00:00,M,0.1,0.0200111172687651
AggReturn,2022-09-02 00:00:00,M,0.2,0.0200111172687651
AggReturn,2022-09-02 00:00:00,W,0.1,0.008264270271257
AggReturn,2022-09-02 00:00:00,W,0.2,0.008264270271257
AggReturn,2022-09-06 00:00:00,M,0.1,0.0088671415147419
AggReturn,2022-09-06 00:00:00,M,0.2,0.0088671415147419
AggReturn,2022-09-06 00:00:00,W,0.1,-0.0073098781570362
AggReturn,2022-09-06 00:00:00,W,0.2,-0.0073098781570362
AggReturn,2022-09-07 00:00:00,M,0.1,-0.0096604128640961
AggReturn,2022-09-07 00:00:00,M,0.2,-0.0096604128640961
AggReturn,2022-09-07 00:00:00,W,0.1,0.0062720214566752
AggReturn,2022-09-07 00:00:00,W,0.2,0.0062720214566752
AggReturn,2022-09-08 00:00:00,M,0.1,0.0146906206826729
AggReturn,2022-09-08 00:00:00,M,0.2,0.0146906206826729
AggReturn,2022-09-08 00:00:00,W,0.1,0.0146906206826729
AggReturn,2022-09-08 00:00:00,W,0.2,0.0146906206826729
AggReturn,2022-09-09 00:00:00,M,0.1,-0.0040501287477474
AggReturn,2022-09-09 00:00:00,M,0.2,-0.0040501287477474
AggReturn,2022-09-09 00:00:00,W,0.1,-0.0040501287477474
AggReturn,2022-09-09 00:00:00,W,0.2,-0.0040501287477474
AggReturn,2022-09-12 00:00:00,M,0.1,0.0033360710226809
AggReturn,2022-09-12 00:00:00,M,0.2,0.0033360710226809
AggReturn,2022-09-12 00:00:00,W,0.1,0.0033360710226809
AggReturn,2022-09-12 00:00:00,W,0.2,0.0033360710226809
AggReturn,2022-09-13 00:00:00,M,0.1,-0.0048041569044702
AggReturn,2022-09-13 00:00:00,M,0.2,-0.0048041569044702
AggReturn,2022-09-13 00:00:00,W,0.1,-0.0048041569044702
AggReturn,2022-09-13 00:00:00,W,0.2,-0.0048041569044702
AggReturn,2022-09-14 00:00:00,M,0.1,-0.019957501963518
AggReturn,2022-09-14 00:00:00,M,0.2,-0.019957501963518
AggReturn,2022-09-14 00:00:00,W,0.1,-0.019957501963518
AggReturn,2022-09-14 00:00:00,W,0.2,-0.019957501963518
AggReturn,2022-09-15 00:00:00,M,0.1,0.0189145346031721
AggReturn,2022-09-15 00:00:00,M,0.2,0.0189145346031721
AggReturn,2022-09-15 00:00:00,W,0.1,0.0189145346031721
AggReturn,2022-09-15 00:00:00,W,0.2,0.0189145346031721
AggReturn,2022-09-16 00:00:00,M,0.1,-0.0234437370998626
AggReturn,2022-09-16 00:00:00,M,0.2,-0.0234437370998626
AggReturn,2022-09-16 00:00:00,W,0.1,-0.0234437370998626
AggReturn,2022-09-16 00:00:00,W,0.2,-0.0234437370998626
AggReturn,2022-09-19 00:00:00,M,0.1,0.0072178468025599
AggReturn,2022-09-19 00:00:00,M,0.2,0.0072178468025599
AggReturn,2022-09-19 00:00:00,W,0.1,0.0072178468025599
AggReturn,2022-09-19 00:00:00,W,0.2,0.0072178468025599
AggReturn,2022-09-20 00:00:00,M,0.1,-0.0023208618307066
AggReturn,2022-09-20 00:00:00,M,0.2,-0.0023208618307066
AggReturn,2022-09-20 00:00:00,W,0.1,-0.0023208618307066
AggReturn,2022-09-20 00:00:00,W,0.2,-0.0023208618307066
AggReturn,2022-09-21 00:00:00,M,0.1,0.0206184913357679
AggReturn,2022-09-21 00:00:00,M,0.2,0.0206184913357679
AggReturn,2022-09-21 00:00:00,W,0.1,0.0206184913357679
AggReturn,2022-09-21 00:00:00,W,0.2,0.0206184913357679
AggReturn,2022-09-22 00:00:00,M,0.1,-0.0274036003039123
AggReturn,2022-09-22 00:00:00,M,0.2,-0.0274036003039123
AggReturn,2022-09-22 00:00:00,W,0.1,-0.0274036003039123
AggReturn,2022-09-22 00:00:00,W,0.2,-0.0274036003039123
AggReturn,2022-09-23 00:00:00,M,0.1,-0.031360279739673
AggReturn,2022-09-23 00:00:00,M,0.2,-0.031360279739673
AggReturn,2022-09-23 00:00:00,W,0.1,-0.031360279739673
AggReturn,2022-09-23 00:00:00,W,0.2,-0.031360279739673
AggReturn,2022-09-26 00:00:00,M,0.1,-0.0103435297243983
AggReturn,2022-09-26 00:00:00,M,0.2,-0.0103435297243983
AggReturn,2022-09-26 00:00:00,W,0.1,-0.0103435297243983
AggReturn,2022-09-26 00:00:00,W,0.2,-0.0103435297243983
AggReturn,2022-09-27 00:00:00,M,0.1,0.0013428668002888
AggReturn,2022-09-27 00:00:00,M,0.2,0.0013428668002888
AggReturn,2022-09-27 00:00:00,W,0.1,0.0013386993185504
AggReturn,2022-09-27 00:00:00,W,0.2,0.0013386993185504
AggReturn,2022-09-28 00:00:00,M,0.1,0.0170696984185763
AggReturn,2022-09-28 00:00:00,M,0.2,0.0170696984185763
AggReturn,2022-09-28 00:00:00,W,0.1,0.0130046882744964
AggReturn,2022-09-28 00:00:00,W,0.2,0.0130046882744964
AggReturn,2022-09-29 00:00:00,M,0.1,0.0237150849505386
AggReturn,2022-09-29 00:00:00,M,0.2,0.0237150849505386
AggReturn,2022-09-29 00:00:00,W,0.1,0.0179450902602394
AggReturn,2022-09-29 00:00:00,W,0.2,0.0179450902602394
AggReturn,2022-09-30 00:00:00,M,0.1,0.0077450448422676
AggReturn,2022-09-30 00:00:00,M,0.2,0.0077450448422676
AggReturn,2022-09-30 00:00:00,W,0.1,0.0063672236576662
AggReturn,2022-09-30 00:00:00,W,0.2,0.0063672236576662
AggReturn,2022-10-03 00:00:00,M,0.1,0.016898088236934
AggReturn,2022-10-03 00:00:00,M,0.2,0.016898088236934
AggReturn,2022-10-03 00:00:00,W,0.1,0.0147095444714956
AggReturn,2022-10-03 00:00:00,W,0.2,0.0147095444714956
AggReturn,2022-10-04 00:00:00,M,0.1,0.020500865630751
AggReturn,2022-10-04 00:00:00,M,0.2,0.020500865630751
AggReturn,2022-10-04 00:00:00,W,0.1,0.020500865630751
AggReturn,2022-10-04 00:00:00,W,0.2,0.020500865630751
AggReturn,2022-10-05 00:00:00,M,0.1,0.0209655539191088
AggReturn,2022-10-05 00:00:00,M,0.2,0.0209655539191088
AggReturn,2022-10-05 00:00:00,W,0.1,0.0209655539191088
AggReturn,2022-10-05 00:00:00,W,0.2,0.0209655539191088
AggReturn,2022-10-06 00:00:00,M,0.1,0.0052057614623741
AggReturn,2022-10-06 00:00:00,M,0.2,0.0052057614623741
AggReturn,2022-10-06 00:00:00,W,0.1,0.0052057614623741
AggReturn,2022-10-06 00:00:00,W,0.2,0.0052057614623741
AggReturn,2022-10-07 00:00:00,M,0.1,0.0123063238203336
AggReturn,2022-10-07 00:00:00,M,0.2,0.0123063238203336
AggReturn,2022-10-07 00:00:00,W,0.1,0.0123063238203336
AggReturn,2022-10-07 00:00:00,W,0.2,0.0123063238203336
AggReturn,2022-10-10 00:00:00,M,0.1,-0.0102291567905682
AggReturn,2022-10-10 00:00:00,M,0.2,-0.0102291567905682
AggReturn,2022-10-10 00:00:00,W,0.1,-0.0102291567905682
AggReturn,2022-10-10 00:00:00,W,0.2,-0.0102291567905682
AggReturn,2022-10-11 00:00:00,M,0.1,-0.0036080867563584
AggReturn,2022-10-11 00:00:00,M,0.2,-0.0036080867563584
AggReturn,2022-10-11 00:00:00,W,0.1,-0.0036080867563584
AggReturn,2022-10-11 00:00:00,W,0.2,-0.0036080867563584
AggReturn,2022-10-12 00:00:00,M,0.1,0.0144911822633851
AggReturn,2022-10-12 00:00:00,M,0.2,0.0144911822633851
AggReturn,2022-10-12 00:00:00,W,0.1,0.0144911822633851
AggReturn,2022-10-12 00:00:00,W,0.2,0.0144911822633851
AggReturn,2022-10-13 00:00:00,M,0.1,-0.00389736140222
AggReturn,2022-10-13 00:00:00,M,0.2,-0.00389736140222
AggReturn,2022-10-13 00:00:00,W,0.1,-0.00389736140222
AggReturn,2022-10-13 00:00:00,W,0.2,-0.00389736140222
AggReturn,2022-10-14 00:00:00,M,0.1,0.0113149283561952
AggReturn,2022-10-14 00:00:00,M,0.2,0.0113149283561952
AggReturn,2022-10-14 00:00:00,W,0.1,0.0113149283561952
AggReturn,2022-10-14 00:00:00,W,0.2,0.0113149283561952
AggReturn,2022-10-17 00:00:00,M,0.1,-0.0125555405176767
AggReturn,2022-10-17 00:00:00,M,0.2,-0.0125555405176767
AggReturn,2022-10-17 00:00:00,W,0.1,-0.0125555405176767
AggReturn,2022-10-17 00:00:00,W,0.2,-0.0125555405176767
AggReturn,2022-10-18 00:00:00,M,0.1,0.0106372466706737
AggReturn,2022-10-18 00:00:00,M,0.2,0.0106372466706737
AggReturn,2022-10-18 00:00:00,W,0.1,0.0106372466706737
AggReturn,2022-10-18 00:00:00,W,0.2,0.0106372466706737
AggReturn,2022-10-19 00:00:00,M,0.1,0.0036856446923247
AggReturn,2022-10-19 00:00:00,M,0.2,0.0036856446923247
AggReturn,2022-10-19 00:00:00,W,0.1,0.0036856446923247
AggReturn,2022-10-19 00:00:00,W,0.2,0.0036856446923247
AggReturn,2022-10-20 00:00:00,M,0.1,0.0077942007132139
AggReturn,2022-10-20 00:00:00,M,0.2,0.0077942007132139
AggReturn,2022-10-20 00:00:00,W,0.1,0.0077942007132139
AggReturn,2022-10-20 00:00:00,W,0.2,0.0077942007132139
AggReturn,2022-10-21 00:00:00,M,0.1,-0.0100993198850785
AggReturn,2022-10-21 00:00:00,M,0.2,-0.0100993198850785
AggReturn,2022-10-21 00:00:00,W,0.1,-0.0100993198850785
AggReturn,2022-10-21 00:00:00,W,0.2,-0.0100993198850785
AggReturn,2022-10-24 00:00:00,M,0.1,0.0212109414779346
AggReturn,2022-10-24 00:00:00,M,0.2,0.0212109414779346
AggReturn,2022-10-24 00:00:00,W,0.1,0.0212109414779346
AggReturn,2022-10-24 00:00:00,W,0.2,0.0212109414779346
AggReturn,2022-10-25 00:00:00,M,0.1,0.0087863378581201
AggReturn,2022-10-25 00:00:00,M,0.2,0.0087863378581201
AggReturn,2022-10-25 00:00:00,W,0.1,0.0087829926157238
AggReturn,2022-10-25 00:00:00,W,0.2,0.0087829926157238
AggReturn,2022-10-26 00:00:00,M,0.1,-0.0194414688864839
AggReturn,2022-10-26 00:00:00,M,0.2,-0.0194414688864839
AggReturn,2022-10-26 00:00:00,W,0.1,-0.017527138562677
AggReturn,2022-10-26 00:00:00,W,0.2,-0.017527138562677
AggReturn,2022-10-27 00:00:00,M,0.1,0.0191466715861797
AggReturn,2022-10-27 00:00:00,M,0.2,0.0191466715861797
AggReturn,2022-10-27 00:00:00,W,0.1,0.0213715387027789
AggReturn,2022-10-27 00:00:00,W,0.2,0.0213715387027789
AggReturn,2022-10-28 00:00:00,M,0.1,0.0153486513744026
AggReturn,2022-10-28 00:00:00,M,0.2,0.0153486513744026
AggReturn,2022-10-28 00:00:00,W,0.1,0.009255688241879
AggReturn,2022-10-28 00:00:00,W,0.2,0.009255688241879
AggReturn,2022-10-31 00:00:00,M,0.1,0.0109351274585112
AggReturn,2022-10-31 00:00:00,M,0.2,0.0109351274585112
AggReturn,2022-10-31 00:00:00,W,0.1,0.018834419998144
AggReturn,2022-10-31 00:00:00,W,0.2,0.018834419998144
AggReturn,2022-11-01 00:00:00,M,0.1,0.0105677952879447
AggReturn,2022-11-01 00:00:00,M,0.2,0.0105677952879447
AggReturn,2022-11-01 00:00:00,W,0.1,0.0137840486808045
AggReturn,2022-11-01 00:00:00,W,0.2,0.0137840486808045
AggReturn,2022-11-02 00:00:00,M,0.1,0.0001431633405977
AggReturn,2022-11-02 00:00:00,M,0.2,0.0001431633405977
AggReturn,2022-11-02 00:00:00,W,0.1,0.0002863266811954
AggReturn,2022-11-02 00:00:00,W,0.2,0.0002863266811954
AggReturn,2022-11-03 00:00:00,M,0.1,-0.0074787316748824
AggReturn,2022-11-03 00:00:00,M,0.2,-0.0074787316748824
AggReturn,2022-11-03 00:00:00,W,0.1,-0.0149574633497649
AggReturn,2022-11-03 00:00:00,W,0.2,-0.0149574633497649
AggReturn,2022-11-04 00:00:00,M,0.1,0.0347962364743682
AggReturn,2022-11-04 00:00:00,M,0.2,0.0347962364743682
AggReturn,2022-11-04 00:00:00,W,0.1,0.0695924729487365
AggReturn,2022-11-04 00:00:00,W,0.2,0.0695924729487365
AggReturn,2022-11-07 00:00:00,M,0.1,0.0190861100405739
AggReturn,2022-11-07 00:00:00,M,0.2,0.0190861100405739
AggReturn,2022-11-07 00:00:00,W,0.1,0.0381722200811478
AggReturn,2022-11-07 00:00:00,W,0.2,0.0381722200811478
AggReturn,2022-11-08 00:00:00,M,0.1,0.0317403473223244
AggReturn,2022-11-08 00:00:00,M,0.2,0.0317403473223244
AggReturn,2022-11-08 00:00:00,W,0.1,0.0634806946446489
AggReturn,2022-11-08 00:00:00,W,0.2,0.0634806946446489
AggReturn,2022-11-09 00:00:00,M,0.1,0.0
AggReturn,2022-11-09 00:00:00,M,0.2,0.0
AggReturn,2022-11-09 00:00:00,W,0.1,0.0
AggReturn,2022-11-09 00:00:00,W,0.2,0.0
AggReturn,2022-11-10 00:00:00,M,0.1,-0.0106539968764459
AggReturn,2022-11-10 00:00:00,M,0.2,-0.0106539968764459
AggReturn,2022-11-10 00:00:00,W,0.1,-0.0213079937528919
AggReturn,2022-11-10 00:00:00,W,0.2,-0.0213079937528919
AggReturn,2022-11-11 00:00:00,M,0.1,0.0064808356083656
AggReturn,2022-11-11 00:00:00,M,0.2,0.0064808356083656
AggReturn,2022-11-11 00:00:00,W,0.1,0.0129616712167313
AggReturn,2022-11-11 00:00:00,W,0.2,0.0129616712167313
AggReturn,2022-11-14 00:00:00,M,0.1,-0.0112154466959724
AggReturn,2022-11-14 00:00:00,M,0.2,-0.0112154466959724
AggReturn,2022-11-14 00:00:00,W,0.1,-0.0224308933919449
AggReturn,2022-11-14 00:00:00,W,0.2,-0.0224308933919449
AggReturn,2022-11-15 00:00:00,M,0.1,-0.0017284050889651
AggReturn,2022-11-15 00:00:00,M,0.2,-0.0017284050889651
AggReturn,2022-11-15 00:00:00,W,0.1,-0.0034587679358791
AggReturn,2022-11-15 00:00:00,W,0.2,-0.0034587679358791
AggReturn,2022-11-16 00:00:00,M,0.1,0.0091920564910341
AggReturn,2022-11-16 00:00:00,M,0.2,0.0091920564910341
AggReturn,2022-11-16 00:00:00,W,0.1,-0.0058301888879106
AggReturn,2022-11-16 00:00:00,W,0.2,-0.0058301888879106
AggReturn,2022-11-17 00:00:00,M,0.1,-0.0186089031930894
AggReturn,2022-11-17 00:00:00,M,0.2,-0.0186089031930894
AggReturn,2022-11-17 00:00:00,W,0.1,-0.0082621799002672
AggReturn,2022-11-17 00:00:00,W,0.2,-0.0082621799002672
AggReturn,2022-11-18 00:00:00,M,0.1,0.0053209568050254
AggReturn,2022-11-18 00:00:00,M,0.2,0.0053209568050254
AggReturn,2022-11-18 00:00:00,W,0.1,0.0057917259472387
AggReturn,2022-11-18 00:00:00,W,0.2,0.0057917259472387
AggReturn,2022-11-21 00:00:00,M,0.1,0.0103415275343602
AggReturn,2022-11-21 00:00:00,M,0.2,0.0103415275343602
AggReturn,2022-11-21 00:00:00,W,0.1,0.0192284356215082
AggReturn,2022-11-21 00:00:00,W,0.2,0.0192284356215082
AggReturn,2022-11-22 00:00:00,M,0.1,-0.0204748058293738
AggReturn,2022-11-22 00:00:00,M,0.2,-0.0204748058293738
AggReturn,2022-11-22 00:00:00,W,0.1,-0.0119912225655291
AggReturn,2022-11-22 00:00:00,W,0.2,-0.0119912225655291
AggReturn,2022-11-23 00:00:00,M,0.1,0.0156862875975791
AggReturn,2022-11-23 00:00:00,M,0.2,0.0156862875975791
AggReturn,2022-11-23 00:00:00,W,0.1,0.0313725751951583
AggReturn,2022-11-23 00:00:00,W,0.2,0.0313725751951583
AggReturn,2022-11-25 00:00:00,M,0.1,-0.0145931813085763
AggReturn,2022-11-25 00:00:00,M,0.2,-0.0145931813085763
AggReturn,2022-11-25 00:00:00,W,0.1,-0.0291863626171526
AggReturn,2022-11-25 00:00:00,W,0.2,-0.0291863626171526
AggReturn,2022-11-28 00:00:00,M,0.1,0.0011946393573377
AggReturn,2022-11-28 00:00:00,M,0.2,0.0011946393573377
AggReturn,2022-11-28 00:00:00,W,0.1,0.0023892787146755
AggReturn,2022-11-28 00:00:00,W,0.2,0.0023892787146755
AggReturn,2022-11-29 00:00:00,M,0.1,-0.0057318673752608
AggReturn,2022-11-29 00:00:00,M,0.2,-0.0057318673752608
AggReturn,2022-11-29 00:00:00,W,0.1,-0.0114657114883371
AggReturn,2022-11-29 00:00:00,W,0.2,-0.0114657114883371
AggReturn,2022-11-30 00:00:00,M,0.1,-0.0059289311817378
AggReturn,2022-11-30 00:00:00,M,0.2,-0.0059289311817378
AggReturn,2022-11-30 00:00:00,W,0.1,-0.0041387351033064
AggReturn,2022-11-30 00:00:00,W,0.2,-0.0041387351033064
AggReturn,2022-12-01 00:00:00,M,0.1,0.0177841464466155
AggReturn,2022-12-01 00:00:00,M,0.2,0.0177841464466155
AggReturn,2022-12-01 00:00:00,W,0.1,0.027586183487048
AggReturn,2022-12-01 00:00:00,W,0.2,0.027586183487048
AggReturn,2022-12-02 00:00:00,M,0.1,0.0037982301641049
AggReturn,2022-12-02 00:00:00,M,0.2,0.0037982301641049
AggReturn,2022-12-02 00:00:00,W,0.1,-0.0160203574750573
AggReturn,2022-12-02 00:00:00,W,0.2,-0.0160203574750573
AggReturn,2022-12-05 00:00:00,M,0.1,-0.0119221802013206
AggReturn,2022-12-05 00:00:00,M,0.2,-0.0119221802013206
AggReturn,2022-12-05 00:00:00,W,0.1,0.0039573303115976
AggReturn,2022-12-05 00:00:00,W,0.2,0.0039573303115976
AggReturn,2022-12-06 00:00:00,M,0.1,-0.0136151695829348
AggReturn,2022-12-06 00:00:00,M,0.2,-0.0136151695829348
AggReturn,2022-12-06 00:00:00,W,0.1,-0.0301007512444641
AggReturn,2022-12-06 00:00:00,W,0.2,-0.0301007512444641
AggReturn,2022-12-07 00:00:00,M,0.1,-0.0192790306586455
AggReturn,2022-12-07 00:00:00,M,0.2,-0.0192790306586455
AggReturn,2022-12-07 00:00:00,W,0.1,-0.0192790306586455
AggReturn,2022-12-07 00:00:00,W,0.2,-0.0192790306586455
AggReturn,2022-12-08 00:00:00,M,0.1,-0.0117842733017277
AggReturn,2022-12-08 00:00:00,M,0.2,-0.0117842733017277
AggReturn,2022-12-08 00:00:00,W,0.1,-0.0117842733017277
AggReturn,2022-12-08 00:00:00,W,0.2,-0.0117842733017277
AggReturn,2022-12-09 00:00:00,M,0.1,0.0056818477348801
AggReturn,2022-12-09 00:00:00,M,0.2,0.0056818477348801
AggReturn,2022-12-09 00:00:00,W,0.1,0.0056818477348801
AggReturn,2022-12-09 00:00:00,W,0.2,0.0056818477348801
AggReturn,2022-12-12 00:00:00,M,0.1,-0.010845949057835
AggReturn,2022-12-12 00:00:00,M,0.2,-0.010845949057835
AggReturn,2022-12-12 00:00:00,W,0.1,-0.010845949057835
AggReturn,2022-12-12 00:00:00,W,0.2,-0.010845949057835
AggReturn,2022-12-13 00:00:00,M,0.1,0.0405037208375976
AggReturn,2022-12-13 00:00:00,M,0.2,0.0405037208375976
AggReturn,2022-12-13 00:00:00,W,0.1,0.0405037208375976
AggReturn,2022-12-13 00:00:00,W,0.2,0.0405037208375976
AggReturn,2022-12-14 00:00:00,M,0.1,0.0120918278179431
AggReturn,2022-12-14 00:00:00,M,0.2,0.0120918278179431
AggReturn,2022-12-14 00:00:00,W,0.1,0.0120918278179431
AggReturn,2022-12-14 00:00:00,W,0.2,0.0120918278179431
AggReturn,2022-12-15 00:00:00,M,0.1,-0.0072790951040313
AggReturn,2022-12-15 00:00:00,M,0.2,-0.0072790951040313
AggReturn,2022-12-15 00:00:00,W,0.1,-0.0072790951040313
AggReturn,2022-12-15 00:00:00,W,0.2,-0.0072790951040313
AggReturn,2022-12-16 00:00:00,M,0.1,0.006935244901216
AggReturn,2022-12-16 00:00:00,M,0.2,0.006935244901216
AggReturn,2022-12-16 00:00:00,W,0.1,0.006935244901216
AggReturn,2022-12-16 00:00:00,W,0.2,0.006935244901216
AggReturn,2022-12-19 00:00:00,M,0.1,-0.0108246994253786
AggReturn,2022-12-19 00:00:00,M,0.2,-0.0108246994253786
AggReturn,2022-12-19 00:00:00,W,0.1,-0.0108246994253786
AggReturn,2022-12-19 00:00:00,W,0.2,-0.0108246994253786
AggReturn,2022-12-20 00:00:00,M,0.1,0.0014979655471236
AggReturn,2022-12-20 00:00:00,M,0.2,0.0014979655471236
AggReturn,2022-12-20 00:00:00,W,0.1,0.0014979655471236
AggReturn,2022-12-20 00:00:00,W,0.2,0.0014979655471236
AggReturn,2022-12-21 00:00:00,M,0.1,0.0258086060856144
AggReturn,2022-12-21 00:00:00,M,0.2,0.0258086060856144
AggReturn,2022-12-21 00:00:00,W,0.1,0.0258086060856144
AggReturn,2022-12-21 00:00:00,W,0.2,0.0258086060856144
AggReturn,2022-12-22 00:00:00,M,0.1,0.0006863773640698
AggReturn,2022-12-22 00:00:00,M,0.2,0.0006863773640698
AggReturn,2022-12-22 00:00:00,W,0.1,0.0006863773640698
AggReturn,2022-12-22 00:00:00,W,0.2,0.0006863773640698
AggReturn,2022-12-23 00:00:00,M,0.1,-0.0250320014429259
AggReturn,2022-12-23 00:00:00,M,0.2,-0.0250320014429259
AggReturn,2022-12-23 00:00:00,W,0.1,-0.0250320014429259
AggReturn,2022-12-23 00:00:00,W,0.2,-0.0250320014429259
AggReturn,2022-12-27 00:00:00,M,0.1,0.0135448699669492
AggReturn,2022-12-27 00:00:00,M,0.2,0.0135448699669492
AggReturn,2022-12-27 00:00:00,W,0.1,0.0135448699669492
AggReturn,2022-12-27 00:00:00,W,0.2,0.0135448699669492
AggReturn,2022-12-28 00:00:00,M,0.1,-0.0065096336163313
AggReturn,2022-12-28 00:00:00,M,0.2,-0.0065096336163313
AggReturn,2022-12-28 00:00:00,W,0.1,-0.0065096336163313
AggReturn,2022-12-28 00:00:00,W,0.2,-0.0065096336163313
AggReturn,2022-12-29 00:00:00,M,0.1,-0.0322196731043434
AggReturn,2022-12-29 00:00:00,M,0.2,-0.0322196731043434
AggReturn,2022-12-29 00:00:00,W,0.1,-0.0322196731043434
AggReturn,2022-12-29 00:00:00,W,0.2,-0.0322196731043434
AggReturn,2022-12-30 00:00:00,M,0.1,0.0
AggReturn,2022-12-30 00:00:00,M,0.2,0.0
AggReturn,2022-12-30 00:00:00,W,0.1,0.0
AggReturn,2022-12-30 00:00:00,W,0.2,0.0
AggReturn,2023-01-03 00:00:00,M,0.1,0.0
AggReturn,2023-01-03 00:00:00,M,0.2,0.0
AggReturn,2023-01-03 00:00:00,W,0.1,0.0
AggReturn,2023-01-03 00:00:00,W,0.2,0.0
AggReturn,2023-01-04 00:00:00,M,0.1,0.0
AggReturn,2023-01-04 00:00:00,M,0.2,0.0
AggReturn,2023-01-04 00:00:00,W,0.1,0.0
AggReturn,2023-01-04 00:00:00,W,0.2,0.0
AggReturn,2023-01-05 00:00:00,M,0.1,0.0
AggReturn,2023-01-05 00:00:00,M,0.2,0.0
AggReturn,2023-01-05 00:00:00,W,0.1,0.0
AggReturn,2023-01-05 00:00:00,W,0.2,0.0
AggReturn,2023-01-06 00:00:00,M,0.1,0.0
